cod_modelo_color,des_filename,cod_color,des_color,des_sex,des_age,des_line,des_fabric,des_product_category,des_product_aggregated_family,des_product_family,des_product_type,attribute_name,test_id
88_49710640,88_49710640_67040361-70_.jpg,70,ROJO,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49710640_waist_type
88_49715526,88_49715526_67040670-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Coats,Coat,waist_type,88_49715526_waist_type
88_49716766,88_49716766_67022921-56_.jpg,56,NAVY,Female,Kids,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49716766_waist_type
88_49719012,88_49719012_67085725-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,Tops,Tops,Tops,Top,waist_type,88_49719012_waist_type
88_49722057,88_49722057_67055996-07_.jpg,07,ARENA,Male,Baby,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Cap,waist_type,88_49722057_waist_type
88_49723614,88_49723614_67096732-02_.jpg,02,OFFWHITE,Female,Teen,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49723614_waist_type
88_49728670,88_49728670_67049604-01_.jpg,01,BLANCO,Female,Young,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan Vest,waist_type,88_49728670_waist_type
88_49730856,88_49730856_67007965-12_B.jpg,12,AMARILLO,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49730856_waist_type
88_49720334,88_49720334_67084044-08_.jpg,08,BEIGE,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49720334_waist_type
88_49727627,88_49727627_67078268-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,JEANS,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49727627_waist_type
88_49730276,88_49730276_67046053-52_B.jpg,52,AZUL,Female,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49730276_waist_type
88_49712390,88_49712390_67050656-01_B.jpg,01,BLANCO,Male,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49712390_waist_type
88_49719867,88_49719867_67034785-07_.jpg,07,ARENA,Male,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49719867_waist_type
88_49717848,88_49717848_67015730-85_.jpg,85,ROSA,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Kerchief,waist_type,88_49717848_waist_type
88_49719316,88_49719316_67047687-02_.jpg,02,OFFWHITE,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49719316_waist_type
88_49730472,88_49730472_67037920-68_.jpg,68,MALVA,Female,Kids,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49730472_waist_type
88_49732378,88_49732378_67077139-37_.jpg,37,KHAKI,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49732378_waist_type
88_49721126,88_49721126_67055734-DI_.jpg,DI,DIRTY,Female,Adult,WOMAN,JEANS,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49721126_waist_type
88_49734466,88_49734466_67078655-81_.jpg,81,ROSA PASTEL,Female,Adult,WOMAN,TRICOT,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49734466_waist_type
88_49712729,88_49712729_67050455-05_.jpg,05,CRUDO,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49712729_waist_type
88_49717535,88_49717535_67050682-56_.jpg,56,NAVY,Female,Adult,WOMAN,CIRCULAR,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49717535_waist_type
88_49726771,88_49726771_67006049-02_.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49726771_waist_type
88_49724924,88_49724924_67056027-53_.jpg,53,ELECTRICO,Male,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49724924_waist_type
88_49731024,88_49731024_67075754-09_.jpg,09,CAMEL,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Vest,Vest,waist_type,88_49731024_waist_type
88_49738413,88_49738413_67009256-46_.jpg,46,TURQUESA,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49738413_waist_type
88_49713956,88_49713956_67080674-TM_.jpg,TM,TEJANO MEDIO,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49713956_waist_type
88_49721955,88_49721955_67026322-56_.jpg,56,NAVY,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49721955_waist_type
88_49722731,88_49722731_67076731-56_.jpg,56,NAVY,Female,Teen,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49722731_waist_type
88_49738975,88_49738975_67007971-70_.jpg,70,ROJO,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49738975_waist_type
88_49727624,88_49727624_67077127-91_.jpg,91,GRIS CLARO VIGORE,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49727624_waist_type
88_49724887,88_49724887_67006028-02_.jpg,02,OFFWHITE,Male,Teen,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49724887_waist_type
88_49722997,88_49722997_67026002-07_.jpg,07,ARENA,Male,Baby,KIDS,CIRCULAR,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49722997_waist_type
88_49713362,88_49713362_67024445-OR_.jpg,OR,ORO,Female,Kids,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49713362_waist_type
88_49713025,88_49713025_67034443-56_.jpg,56,NAVY,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49713025_waist_type
88_49728474,88_49728474_67028640-05_.jpg,05,CRUDO,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49728474_waist_type
88_49715896,88_49715896_67015981-09_.jpg,09,CAMEL,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49715896_waist_type
88_49719091,88_49719091_67014461-50_.jpg,50,CELESTE,Male,Adult,MAN,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49719091_waist_type
88_49723044,88_49723044_67066011-56_.jpg,56,NAVY,Female,Kids,KIDS,CIRCULAR,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49723044_waist_type
88_49719332,88_49719332_67054456-99_.jpg,99,NEGRO,Female,Teen,KIDS,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49719332_waist_type
88_49719950,88_49719950_67064463-91_B.jpg,91,GRIS CLARO VIGORE,Female,Baby,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49719950_waist_type
88_49728188,88_49728188_67087132-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49728188_waist_type
88_49730491,88_49730491_67067918-52_B.jpg,,,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49730491_waist_type
88_49710909,88_49710909_67010446-70_.jpg,70,ROJO,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49710909_waist_type
88_49726778,88_49726778_67012925-95_.jpg,95,ANTRACITA,Female,Teen,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49726778_waist_type
88_49715508,88_49715508_67003278-82_.jpg,82,ROSA LIGHT,Female,Kids,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49715508_waist_type
88_49724639,88_49724639_67067699-CU_.jpg,CU,CUERO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49724639_waist_type
88_49714112,88_49714112_67060667-75_.jpg,75,CEREZA,Female,Kids,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49714112_waist_type
88_49715177,88_49715177_67032919-52_.jpg,52,AZUL,Female,Teen,KIDS,WOVEN,Tops,Shirts,Shirt,Blouse,waist_type,88_49715177_waist_type
88_49715132,88_49715132_67000478-52_.jpg,52,AZUL,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49715132_waist_type
88_49721741,88_49721741_67074050-07_.jpg,07,ARENA,Female,Adult,WOMAN,TRICOT,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49721741_waist_type
88_49728451,88_49728451_67008646-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49728451_waist_type
88_49711203,88_49711203_67090420-43_.jpg,43,VERDE,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49711203_waist_type
88_49708370,88_49708370_67050627-92_.jpg,92,GRIS,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49708370_waist_type
88_49722493,88_49722493_67075993-02_B.jpg,02,OFFWHITE,Male,Baby,KIDS,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49722493_waist_type
88_49725383,88_49725383_67036740-99_.jpg,99,NEGRO,Female,Adult,WOMAN,CIRCULAR,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49725383_waist_type
88_49729143,88_49729143_67058269-85_.jpg,85,ROSA,Female,Teen,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729143_waist_type
88_49727633,88_49727633_67097909-09_.jpg,09,CAMEL,Female,Young,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Vest,Vest,waist_type,88_49727633_waist_type
88_49731723,88_49731723_67097714-46_.jpg,46,TURQUESA,Female,Teen,KIDS,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49731723_waist_type
88_49715046,88_49715046_67033687-56_B.jpg,56,NAVY,Male,Kids,KIDS,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49715046_waist_type
88_49718848,88_49718848_67075724-34_.jpg,34,MISTERIO,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49718848_waist_type
88_49730486,88_49730486_67055155-02_.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49730486_waist_type
88_49709375,88_49709375_67000354-OR_.jpg,OR,ORO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49709375_waist_type
88_49718172,88_49718172_67074449-02_.jpg,02,OFFWHITE,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,waist_type,88_49718172_waist_type
88_49721147,88_49721147_67085142-91_B.jpg,91,GRIS CLARO VIGORE,Male,Kids,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49721147_waist_type
88_49727535,88_49727535_67057119-81_.jpg,81,ROSA PASTEL,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49727535_waist_type
88_49714101,88_49714101_67053684-02_B.jpg,02,OFFWHITE,Female,Kids,KIDS,JEANS,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49714101_waist_type
88_49722656,88_49722656_67036320-61_.jpg,61,LILA,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49722656_waist_type
88_49729116,88_49729116_67018274-95_.jpg,95,ANTRACITA,Female,Teen,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729116_waist_type
88_49712749,88_49712749_67090453-43_.jpg,43,VERDE,Female,Adult,WOMAN,TRICOT,Outerwear,Coats and Parkas,Coats,Coat,waist_type,88_49712749_waist_type
88_49718978,88_49718978_67044456-OR_.jpg,OR,ORO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49718978_waist_type
88_49720724,88_49720724_67033697-01_B.jpg,01,BLANCO,Female,Kids,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49720724_waist_type
88_49717325,88_49717325_67084447-35_.jpg,35,TOPO,Male,Adult,MAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49717325_waist_type
88_49720805,88_49720805_67075989-TM_.jpg,TM,TEJANO MEDIO,Male,Baby,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49720805_waist_type
88_49720840,88_49720840_67094034-08_.jpg,08,BEIGE,Female,Adult,WOMAN,CIRCULAR,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49720840_waist_type
88_49734455,88_49734455_67048279-99_.jpg,99,NEGRO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49734455_waist_type
88_49714053,88_49714053_67030676-08_.jpg,08,BEIGE,Male,Teen,KIDS,JEANS,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49714053_waist_type
88_49731287,88_49731287_67018275-02_B.jpg,02,OFFWHITE,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49731287_waist_type
88_49713422,88_49713422_67083683-50_B.jpg,50,CELESTE,Male,Kids,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49713422_waist_type
88_49714358,88_49714358_67054776-OR_.jpg,OR,ORO,Female,Kids,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Headband,waist_type,88_49714358_waist_type
88_49718767,88_49718767_67003276-05_.jpg,05,CRUDO,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49718767_waist_type
88_49729306,88_49729306_67037136-50_.jpg,50,CELESTE,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49729306_waist_type
88_49732365,88_49732365_67057140-43_.jpg,43,VERDE,Male,Kids,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,waist_type,88_49732365_waist_type
88_49728495,88_49728495_67056041-99_.jpg,99,NEGRO,Female,Teen,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49728495_waist_type
88_49730477,88_49730477_67038648-PL_.jpg,PL,PLATA,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49730477_waist_type
88_49721144,88_49721144_67085142-07_B.jpg,07,ARENA,Male,Kids,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49721144_waist_type
88_49715325,88_49715325_67005149-OR_.jpg,OR,ORO,Female,Teen,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49715325_waist_type
88_49717836,88_49717836_67003714-02_.jpg,02,OFFWHITE,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49717836_waist_type
88_49707244,88_49707244_67000632-37_.jpg,37,KHAKI,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49707244_waist_type
88_49709581,88_49709581_67040369-08_.jpg,08,BEIGE,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater Vest,waist_type,88_49709581_waist_type
88_49710271,88_49710271_67080633-74_.jpg,74,FRESA,Female,Teen,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49710271_waist_type
88_49710981,88_49710981_67020649-99_.jpg,99,NEGRO,Male,Adult,MAN,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,waist_type,88_49710981_waist_type
88_49730987,88_49730987_67018647-50_.jpg,50,CELESTE,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49730987_waist_type
88_49708548,88_49708548_67040630-56_.jpg,56,NAVY,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49708548_waist_type
88_49710890,88_49710890_67000661-69_.jpg,69,MARINO,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49710890_waist_type
88_49723034,88_49723034_67065742-07_.jpg,07,ARENA,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49723034_waist_type
88_49711218,88_49711218_67090632-54_.jpg,54,INDIGO,Female,Teen,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49711218_waist_type
88_49712817,88_49712817_67000467-08_.jpg,08,BEIGE,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49712817_waist_type
88_49728507,88_49728507_67068639-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49728507_waist_type
88_49728518,88_49728518_67086745-81_.jpg,81,ROSA PASTEL,Female,Young,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49728518_waist_type
88_49733666,88_49733666_67048643-56_.jpg,56,NAVY,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,waist_type,88_49733666_waist_type
88_49720054,88_49720054_67094038-96_.jpg,96,GRIS OSCURO VIGORE,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49720054_waist_type
88_49726510,88_49726510_67069225-56_.jpg,56,NAVY,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Foulard,waist_type,88_49726510_waist_type
88_49729132,88_49729132_67045739-88_.jpg,88,FUCSIA,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49729132_waist_type
88_49711629,88_49711629_67060450-01_.jpg,01,BLANCO,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49711629_waist_type
88_49723006,88_49723006_67036012-02_.jpg,02,OFFWHITE,Female,Baby,KIDS,CIRCULAR,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49723006_waist_type
88_49734566,88_49734566_67028658-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49734566_waist_type
88_49714084,88_49714084_67044442-56_.jpg,56,NAVY,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49714084_waist_type
88_49720291,88_49720291_67044464-TM_.jpg,TM,TEJANO MEDIO,Female,Teen,KIDS,JEANS,Bottoms,Skirts and shorts,Skirts,Skirt,waist_type,88_49720291_waist_type
88_49729471,88_49729471_67024794-01_.jpg,01,BLANCO,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49729471_waist_type
88_49707221,88_49707221_67000619-08_.jpg,08,BEIGE,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49707221_waist_type
88_49729735,88_49729735_67019405-50_.jpg,50,CELESTE,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,waist_type,88_49729735_waist_type
88_49734457,88_49734457_67050486-99_.jpg,99,NEGRO,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,waist_type,88_49734457_waist_type
88_49718448,88_49718448_67045138-50_B.jpg,50,CELESTE,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49718448_waist_type
88_49718819,88_49718819_67043691-85_B.jpg,85,ROSA,Female,Baby,KIDS,TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,waist_type,88_49718819_waist_type
88_49733109,88_49733109_67017934-05_.jpg,05,CRUDO,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49733109_waist_type
88_49714007,88_49714007_67000476-PL_.jpg,PL,PLATA,Female,Teen,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,waist_type,88_49714007_waist_type
88_49720715,88_49720715_67025139-50_.jpg,50,CELESTE,Male,Baby,KIDS,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,waist_type,88_49720715_waist_type
88_49727797,88_49727797_67089604-50_.jpg,50,CELESTE,Female,Young,WOMAN,TRICOT,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49727797_waist_type
88_49729718,88_49729718_67007138-01_.jpg,01,BLANCO,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729718_waist_type
88_49712708,88_49712708_67000441-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49712708_waist_type
88_49714913,88_49714913_67030631-45_.jpg,45,AGUA,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49714913_waist_type
88_49715894,88_49715894_67015979-09_.jpg,09,CAMEL,Male,Adult,MAN,SYNTHETIC LEATHER,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49715894_waist_type
88_49728682,88_49728682_67057702-59_.jpg,59,PETROLEO,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49728682_waist_type
88_49731395,88_49731395_67078648-45_B.jpg,45,AGUA,Female,Kids,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,waist_type,88_49731395_waist_type
88_49727321,88_49727321_67056007-TN_.jpg,TN,TEJANO NEGRO,Female,Baby,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Shorts,waist_type,88_49727321_waist_type
88_49727801,88_49727801_67096744-01_.jpg,01,BLANCO,Female,Young,WOMAN,TRICOT,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49727801_waist_type
88_49729855,88_49729855_67017723-52_.jpg,52,AZUL,Male,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729855_waist_type
88_49729117,88_49729117_67018639-06_.jpg,06,PIEDRA,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49729117_waist_type
88_49713061,88_49713061_67060464-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Puffer coats,Puffer coat,waist_type,88_49713061_waist_type
88_49735303,88_49735303_67009240-21_.jpg,21,NARANJA PASTEL,Female,Teen,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,waist_type,88_49735303_waist_type
88_49715326,88_49715326_67005150-OR_.jpg,OR,ORO,Female,Teen,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,waist_type,88_49715326_waist_type
88_49717715,88_49717715_67030683-52_.jpg,52,AZUL,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49717715_waist_type
88_49707522,88_49707522_67020628-95_.jpg,95,ANTRACITA,Male,Adult,MAN,WOVEN,Outerwear,Coats and Parkas,Coats,Coat,waist_type,88_49707522_waist_type
88_49717861,88_49717861_67025727-85_.jpg,85,ROSA,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Kerchief,waist_type,88_49717861_waist_type
88_49719899,88_49719899_67045730-07_B.jpg,07,ARENA,Male,Kids,KIDS,CIRCULAR,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49719899_waist_type
88_49715141,88_49715141_67000684-01_.jpg,01,BLANCO,Female,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,waist_type,88_49715141_waist_type
88_49717708,88_49717708_67024781-52_.jpg,52,AZUL,Male,Kids,KIDS,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,waist_type,88_49717708_waist_type
88_49720736,88_49720736_67040485-99_.jpg,99,NEGRO,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,waist_type,88_49720736_waist_type
88_49730326,88_49730326_67097138-56_.jpg,56,NAVY,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater Vest,waist_type,88_49730326_waist_type
88_49712238,88_49712238_67080649-01_.jpg,01,BLANCO,Male,Teen,KIDS,WOVEN,Tops,Shirts,Shirt,Shirt,waist_type,88_49712238_waist_type
88_49722461,88_49722461_67045739-02_.jpg,02,OFFWHITE,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,waist_type,88_49722461_waist_type
88_49729724,88_49729724_67007953-85_.jpg,85,ROSA,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49729724_waist_type
88_49733145,88_49733145_67085756-43_.jpg,43,VERDE,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,waist_type,88_49733145_waist_type
