cod_modelo_color,cod_color,des_sex,des_age,des_line,des_fabric,des_product_category,des_product_aggregated_family,des_product_family,des_product_type,des_filename,des_color,cane_height_type,closure_placement,heel_shape_type,knit_structure,length_type,neck_lapel_type,silhouette_type,sleeve_length_type,toecap_type,waist_type,woven_structure
83_1136858,08,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,83_1136858_17082529-08_.jpg,BEIGE,,4.0,,,10.0,25.0,32.0,1.0,,,1.0
84_1170702,69,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,84_1170702_27095781-69_.jpg,MARINO,,1.0,,,10.0,26.0,37.0,2.0,,,1.0
85_1176569,01,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,85_1176569_37010137-01_.jpg,BLANCO,,1.0,,,10.0,25.0,34.0,2.0,,,1.0
83_1116664,56,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,83_1116664_17050123-56_.jpg,NAVY,,1.0,,,3.0,6.0,27.0,1.0,,,1.0
84_1182449,05,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,84_1182449_27055800-05_.jpg,CRUDO,,6.0,,1.0,10.0,3.0,27.0,2.0,,,
85_1181004,50,Male,Kids,KIDS,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,85_1181004_37052503-50_.jpg,CELESTE,,6.0,,1.0,10.0,24.0,32.0,2.0,,,
81_1055454,TU,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,81_1055454_77003270-TU_.jpg,TEJANO GRIS OSCURO,,,,,5.0,,36.0,,,2.0,
81_1074331,99,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Blouse,81_1074331_77035950-99_.jpg,NEGRO,,,,,,1.0,32.0,2.0,,,
84_1171257,75,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,84_1171257_27037114-75_.jpg,CEREZA,,1.0,,3.0,3.0,24.0,32.0,2.0,,,
86_1205497,99,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,86_1205497_47010751-99_.jpg,NEGRO,,1.0,,,10.0,26.0,37.0,2.0,,,1.0
82_1112345,15,Female,Adult,WOMAN,CIRCULAR,Bottoms,Skirts and shorts,Skirts,Skirt,82_1112345_87097878-15_.jpg,MOSTAZA,,6.0,,,8.0,,32.0,,,4.0,1.0
83_1138378,95,Female,Teen,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,83_1138378_17024764-95_.jpg,ANTRACITA,,6.0,,,10.0,7.0,27.0,2.0,,,3.0
83_1156014,01,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,83_1156014_17035967-01_.jpg,BLANCO,,,6.0,,,,,,2.0,,
84_1162634,95,Female,Kids,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,84_1162634_27005136-95_.jpg,ANTRACITA,,,,,4.0,31.0,37.0,3.0,,,1.0
85_1201487,49,Male,Teen,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,85_1201487_37087736-49_.jpg,BOTELLA,,6.0,,,10.0,31.0,32.0,2.0,,,3.0
83_1150131,09,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,83_1150131_17086714-09_.jpg,CAMEL,,,,,5.0,,2.0,,,2.0,3.0
82_1097759,01,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,82_1097759_87084753-01_.jpg,BLANCO,,,,,10.0,29.0,37.0,,,,
82_1101031,99,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,82_1101031_87015671-99_.jpg,NEGRO,,,,,,5.0,,1.0,,,1.0
84_1179476,68,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,84_1179476_27009403-68_.jpg,MALVA,,,,,3.0,,,,,1.0,3.0
86_1223475,62,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,86_1223475_47017112-62_.jpg,VIOLETA,,5.0,,,5.0,3.0,37.0,3.0,,,1.0
85_1180242,06,Female,Adult,WOMAN,SYNTHETIC LEATHER,Bottoms,Skirts and shorts,Skirts,Skirt,85_1180242_37055129-06_.jpg,PIEDRA,,,,,8.0,,24.0,,,4.0,
81_1072105,30,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,81_1072105_77097883-30_.jpg,MARRON,,,,,,29.0,32.0,,,,2.0
86_29869893,52,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,86_29869893_47039040-52_.jpg,AZUL,,1.0,,,,,32.0,1.0,,,1.0
81_1067301,05,Female,Adult,WOMAN,TRICOT,Outerwear,Coats and Parkas,Coats,Coat,81_1067301_77065921-05_.jpg,CRUDO,,,,3.0,,,,,,,
84_1157648,02,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Blouse,84_1157648_27061099-02_.jpg,OFFWHITE,,6.0,,,10.0,24.0,32.0,2.0,,,1.0
82_1114938,74,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,82_1114938_87089202-74_.jpg,FRESA,,6.0,,,5.0,24.0,20.0,3.0,,,1.0
81_1044844,01,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,81_1044844_77040502-01_.jpg,BLANCO,,,,,,26.0,37.0,2.0,,,
85_1174467,96,Male,Adult,MAN,WOVEN,Outerwear,Coats and Parkas,Coats,Coat,85_1174467_37044753-96_.jpg,GRIS OSCURO VIGORE,,1.0,,,10.0,26.0,34.0,2.0,,,3.0
84_1162499,43,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,84_1162499_27051141-43_.jpg,VERDE,,,,,5.0,,44.0,,,2.0,3.0
85_1176352,50,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,85_1176352_37000800-50_.jpg,CELESTE,,1.0,,,10.0,26.0,37.0,2.0,,,1.0
83_1136863,TC,Female,Adult,WOMAN,JEANS,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,83_1136863_17094387-TC_.jpg,TEJANO CLARO,,1.0,,,5.0,18.0,32.0,2.0,,,3.0
82_1116761,52,Female,Adult,WOMAN,CIRCULAR,Bottoms,Skirts and shorts,Skirts,Skirt,82_1116761_87068633-52_.jpg,AZUL,,6.0,,,8.0,,32.0,,,4.0,1.0
81_1058378,50,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,81_1058378_77034387-50_.jpg,CELESTE,,,,,8.0,24.0,32.0,2.0,,,
82_1069290,57,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,82_1069290_87005550-57_.jpg,AZUL NOCHE,,6.0,,,8.0,24.0,32.0,1.0,,,1.0
84_1156985,99,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Shoes,84_1156985_27041089-99_.jpg,NEGRO,,,7.0,,,,,,3.0,,
86_1226589,08,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,86_1226589_47121248-08_.jpg,BEIGE,,,,,10.0,,37.0,,,4.0,3.0
82_1085410,TO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,82_1085410_87001032-TO_.jpg,TEJANO OSCURO,,,,,10.0,,26.0,,,2.0,3.0
84_1161493,TN,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,84_1161493_27041136-TN_.jpg,TEJANO NEGRO,,,,,4.0,,34.0,,,4.0,3.0
81_1065935,91,Female,Adult,WOMAN,TRICOT,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,81_1065935_77064400-91_.jpg,GRIS CLARO VIGORE,,,,1.0,5.0,5.0,,2.0,,,
83_1143085,11,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,83_1143085_17015766-11_.jpg,AMARILLO PASTEL,,6.0,,3.0,10.0,5.0,32.0,2.0,,,
84_1184959,OR,Female,Adult,WOMAN,CIRCULAR,Bottoms,Skirts and shorts,Skirts,Skirt,84_1184959_27076335-OR_.jpg,ORO,,6.0,,,5.0,,20.0,,,1.0,1.0
85_1200579,43,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,85_1200579_37053853-43_.jpg,VERDE,,1.0,,,3.0,11.0,32.0,3.0,,,1.0
85_1188948,85,Female,Baby,KIDS,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,85_1188948_37062516-85_.jpg,ROSA,,3.0,,,3.0,31.0,20.0,2.0,,,1.0
85_1202538,15,Male,Baby,KIDS,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,85_1202538_37005960-15_.jpg,MOSTAZA,,6.0,,,10.0,31.0,34.0,2.0,,,3.0
82_1094297,02,Female,Baby,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,82_1094297_87032019-02_.jpg,OFFWHITE,,,,,,,,2.0,,,
85_1190103,05,Male,Baby,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Overall,85_1190103_37044760-05_.jpg,CRUDO,,,,,5.0,,,,,,3.0
86_1218711,08,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,86_1218711_47054019-08_.jpg,BEIGE,,,,,10.0,,34.0,,,,
82_1124025,99,Female,Adult,WOMAN,CIRCULAR,Bottoms,Trousers & leggings,Trousers,Trousers,82_1124025_87058257-99_.jpg,NEGRO,,,,,6.0,,28.0,,,1.0,3.0
85_1174822,99,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Boots,85_1174822_37010678-99_.jpg,NEGRO,1.0,,7.0,,,,,,4.0,,
84_1169149,99,Female,Adult,WOMAN,TRICOT,Bottoms,Skirts and shorts,Skirts,Skirt,84_1169149_27062532-99_.jpg,NEGRO,,6.0,,2.0,8.0,,32.0,,,1.0,
86_1223317,TO,Male,Kids,KIDS,JEANS,Bottoms,Skirts and shorts,Shorts,Bermudas,86_1223317_47055941-TO_.jpg,TEJANO OSCURO,,,,,,,1.0,,,4.0,3.0
86_1226354,CU,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Ankle Boots,86_1226354_47076319-CU_.jpg,CUERO,2.0,,1.0,,,,,,2.0,,
85_1207610,99,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,85_1207610_37079204-99_.jpg,NEGRO,,3.0,,,3.0,11.0,32.0,2.0,,,1.0
81_1072415,99,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Jackets,Jacket,81_1072415_77076709-99_.jpg,NEGRO,,,,,3.0,,32.0,2.0,,,
85_1185559,08,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,85_1185559_37004021-08_.jpg,BEIGE,,1.0,,,10.0,26.0,37.0,2.0,,,1.0
86_1214008,92,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,86_1214008_47034010-92_.jpg,GRIS,,1.0,,,10.0,26.0,37.0,2.0,,,1.0
83_1136060,70,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,83_1136060_17004052-70_.jpg,ROJO,,6.0,,3.0,10.0,24.0,27.0,2.0,,,
85_1188300,56,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,85_1188300_37004030-56_.jpg,NAVY,,1.0,,,10.0,26.0,37.0,2.0,,,1.0
86_1229429,02,Female,Baby,KIDS,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,86_1229429_47018259-02_.jpg,OFFWHITE,,,,,4.0,,47.0,1.0,,,1.0
82_1120714,12,Female,Adult,WOMAN,WOVEN,Tops,Tops,Tops,Top,82_1120714_87097150-12_.jpg,AMARILLO,,,,,10.0,31.0,32.0,5.0,,,1.0
83_1117471,TN,Female,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,83_1117471_17010616-TN_.jpg,TEJANO NEGRO,,,,,5.0,,36.0,,,4.0,3.0
86_1209462,99,Male,Teen,KIDS,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,86_1209462_47020453-99_.jpg,NEGRO,,1.0,,,10.0,26.0,37.0,2.0,,,1.0
84_1165194,03,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Trenchcoats,Trenchcoat,84_1165194_27094018-03_.jpg,HIELO,,1.0,,,5.0,6.0,27.0,,,,3.0
82_1098560,01,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,82_1098560_87022528-01_.jpg,BLANCO,,6.0,,,8.0,,,1.0,,,
86_1214841,02,Female,Teen,KIDS,TRICOT,Tops,Tops,Tops,Top,86_1214841_47094398-02_.jpg,OFFWHITE,,,,1.0,4.0,16.0,37.0,3.0,,,
81_1072769,06,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Cardigans,Cardigan,81_1072769_77037612-06_.jpg,PIEDRA,,,,1.0,,5.0,32.0,2.0,,,
85_1185450,50,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,85_1185450_37050476-50_.jpg,CELESTE,,,,,10.0,31.0,32.0,3.0,,,1.0
82_1113156,43,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,82_1113156_87087142-43_.jpg,VERDE,,1.0,,,5.0,6.0,32.0,2.0,,,1.0
86_1217538,30,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,86_1217538_47014013-30_.jpg,MARRON,,1.0,,,5.0,6.0,20.0,2.0,,,1.0
83_1131197,82,Female,Baby,KIDS,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,"Hats, scarves and gloves",Headband,83_1131197_17062885-82_.jpg,ROSA LIGHT,,,,,,,21.0,,,,
83_1141762,92,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,83_1141762_17017725-92_.jpg,GRIS,,1.0,,,10.0,26.0,34.0,2.0,,,1.0
86_1223219,53,Male,Baby,KIDS,WOVEN,Bottoms,Skirts and shorts,Shorts,Bermudas,86_1223219_47055938-53_.jpg,ELECTRICO,,,,,,,32.0,,,1.0,1.0
83_1119697,92,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Coats,Coat,83_1119697_17005905-92_.jpg,GRIS,,1.0,,,5.0,22.0,32.0,2.0,,,2.0
82_1105377,81,Female,Adult,WOMAN,WOVEN,Tops,Tops,Tops,Top,82_1105377_87088629-81_.jpg,ROSA PASTEL,,,,,10.0,14.0,32.0,5.0,,,1.0
83_1132458,50,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,83_1132458_17045533-50_.jpg,CELESTE,,,,,10.0,10.0,32.0,2.0,,,1.0
82_1097889,99,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,82_1097889_87091040-99_.jpg,NEGRO,,,,,5.0,,20.0,,,,
86_1210421,99,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Ankle Boots,86_1210421_47001083-99_.jpg,NEGRO,,,8.0,,,,,,4.0,,
83_1124956,15,Female,Adult,WOMAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,83_1124956_17021503-15_.jpg,MOSTAZA,,,,,5.0,,28.0,,,2.0,1.0
86_1215905,05,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,86_1215905_47014403-05_.jpg,CRUDO,,6.0,,1.0,10.0,31.0,32.0,2.0,,,
85_1198484,95,Female,Baby,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Leggings,85_1198484_37045945-95_.jpg,ANTRACITA,,,,,5.0,,,,,1.0,3.0
86_1200757,08,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,86_1200757_47000555-08_.jpg,BEIGE,,,,,10.0,,23.0,,,1.0,3.0
84_1150178,56,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,84_1150178_27090601-56_.jpg,NAVY,,,,,4.0,,42.0,,,1.0,1.0
84_1167807,37,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Puffer coats,Puffer coat,84_1167807_27024024-37_.jpg,KHAKI,,1.0,,,7.0,31.0,27.0,2.0,,,3.0
82_1124018,37,Male,Adult,MAN,CIRCULAR,Bottoms,Skirts and shorts,Shorts,Bermudas,82_1124018_87085915-37_.jpg,KHAKI,,,,,,,12.0,,,1.0,1.0
83_1139905,65,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,83_1139905_17004076-65_.jpg,MORADO,,6.0,,1.0,10.0,5.0,32.0,2.0,,,
86_1214536,02,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Shorts,Shorts,86_1214536_47064011-02_.jpg,OFFWHITE,,,,,3.0,,32.0,,,2.0,3.0
82_1097082,99,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,82_1097082_87060571-99_.jpg,NEGRO,,,,,4.0,19.0,37.0,3.0,,,1.0
85_1194236,51,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,85_1194236_37005931-51_.jpg,PORCELANA,,6.0,,3.0,5.0,31.0,32.0,2.0,,,
83_1139145,08,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,83_1139145_17032028-08_.jpg,BEIGE,,,,,4.0,,3.0,,,2.0,3.0
85_1204339,92,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,85_1204339_37037751-92_.jpg,GRIS,,1.0,,,,29.0,,2.0,,,3.0
85_1197171,TM,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,85_1197171_37076707-TM_.jpg,TEJANO MEDIO,,,,,4.0,,42.0,,,2.0,3.0
83_1146889,99,Female,Adult,WOMAN,CIRCULAR,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,83_1146889_17075752-99_.jpg,NEGRO,,6.0,,,8.0,24.0,20.0,2.0,,,1.0
83_1127232,56,Male,Adult,MAN,WOVEN,Tops,Shirts,Shirt,Shirt,83_1127232_17042880-56_.jpg,NAVY,,1.0,,,10.0,18.0,34.0,2.0,,,1.0
84_1175902,09,Female,Adult,WOMAN,TRICOT,Outerwear,Coats and Parkas,Coats,Coat,84_1175902_27074401-09_.jpg,CAMEL,,6.0,,1.0,7.0,29.0,27.0,2.0,,,
84_1150586,56,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,84_1150586_27010605-56_.jpg,NAVY,,6.0,,1.0,10.0,24.0,37.0,2.0,,,
83_1129457,37,Male,Kids,KIDS,CIRCULAR,Bottoms,Trousers & leggings,Leggings and joggers,Joggers,83_1129457_17033764-37_.jpg,KHAKI,,,,,5.0,,23.0,,,1.0,3.0
86_1209388,56,Male,Adult,MAN,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,86_1209388_47010815-56_.jpg,NAVY,,6.0,,,10.0,7.0,34.0,2.0,,,3.0
85_1173640,93,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,85_1173640_37014755-93_.jpg,CENIZA,,1.0,,,10.0,22.0,37.0,2.0,,,1.0
83_1151074,05,Female,Teen,KIDS,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,83_1151074_17036324-05_.jpg,CRUDO,,6.0,,,3.0,,20.0,,,1.0,1.0
86_1231171,02,Female,Teen,KIDS,CIRCULAR,Bottoms,Skirts and shorts,Skirts,Skirt,86_1231171_47048256-02_.jpg,OFFWHITE,,6.0,,,5.0,,20.0,,,2.0,3.0
86_1204584,TS,Male,Adult,MAN,JEANS,Bottoms,Jeans,Jeans,Jeans,86_1204584_47010694-TS_.jpg,TEJANO SOFT,,,,,10.0,,37.0,,,,
85_1186816,69,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,85_1186816_37034021-69_.jpg,MARINO,,6.0,,2.0,10.0,31.0,32.0,2.0,,,
82_1085486,05,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,82_1085486_87005565-05_.jpg,CRUDO,,,,,,26.0,37.0,,,,
83_1131268,01,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,Poloshirts,Poloshirt,83_1131268_17071505-01_.jpg,BLANCO,,4.0,,,10.0,25.0,32.0,1.0,,,1.0
81_1057185,85,Female,Kids,KIDS,JEANS,Bottoms,Jeans,Jeans,Jeans,81_1057185_77004753-85_.jpg,ROSA,,,,,5.0,,37.0,,,,
86_1211052,56,Male,Adult,MAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,86_1211052_47005550-56_.jpg,NAVY,,1.0,,,10.0,22.0,37.0,2.0,,,1.0
85_1176940,56,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,85_1176940_37010108-56_.jpg,NAVY,,,,,10.0,,36.0,,,4.0,1.0
85_1183266,08,Female,Adult,WOMAN,WOVEN,Outerwear,Coats and Parkas,Trenchcoats,Trenchcoat,85_1183266_37033731-08_.jpg,BEIGE,,1.0,,,5.0,6.0,32.0,,,,2.0
85_1190948,TU,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,85_1190948_37045132-TU_.jpg,TEJANO GRIS OSCURO,,,,,4.0,,36.0,,,4.0,3.0
86_1211299,82,Female,Adult,WOMAN,WOVEN,Tops,Tops,Tops,Top,86_1211299_47020451-82_.jpg,ROSA LIGHT,,,,,4.0,14.0,37.0,4.0,,,2.0
85_1182748,08,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,85_1182748_37004757-08_.jpg,BEIGE,,,,,10.0,,1.0,,,4.0,3.0
82_1106063,52,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,82_1106063_87074054-52_.jpg,AZUL,,1.0,,,5.0,6.0,32.0,2.0,,,1.0
83_1117111,CO,Female,Adult,WOMAN,CIRCULAR,Bottoms,Skirts and shorts,Skirts,Skirt,83_1117111_17070152-CO_.jpg,COBRE,,6.0,,,5.0,,20.0,,,1.0,1.0
86_1221459,20,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,86_1221459_47084761-20_.jpg,NARANJA,,,,,8.0,,,,,,
82_1082239,68,Female,Adult,WOMAN,CIRCULAR,Tops,Sweaters and Cardigans,Sweatshirts,Sweatshirt,82_1082239_87050524-68_.jpg,MALVA,,,,,4.0,,32.0,,,,
81_1078882,99,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,81_1078882_77039209-99_.jpg,NEGRO,,,,,5.0,24.0,37.0,2.0,,,
85_1188069,02,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Shirt,85_1188069_37072514-02_.jpg,OFFWHITE,,1.0,,,5.0,6.0,27.0,2.0,,,1.0
83_1161697,05,Female,Adult,WOMAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,83_1161697_17009103-05_.jpg,CRUDO,,6.0,,2.0,10.0,1.0,32.0,2.0,,,
82_1104725,05,Male,Adult,MAN,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,82_1104725_87047116-05_.jpg,CRUDO,,,,,10.0,,34.0,,,1.0,1.0
81_1053762,80,Female,Adult,WOMAN,ACCESSORIES,"Accesories, Swim and Intimate",Accessories,Footwear,Sandals,81_1053762_77020533-80_.jpg,NUDE,,,7.0,,,,,,,,
85_1188509,92,Female,Kids,KIDS,WOVEN,Bottoms,Trousers & leggings,Trousers,Trousers,85_1188509_37083260-92_.jpg,GRIS,,,,,10.0,,32.0,,,1.0,1.0
82_1089643,70,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Blouse,82_1089643_87072008-70_.jpg,ROJO,,6.0,,,10.0,21.0,32.0,1.0,,,1.0
84_1159351,52,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Blouse,84_1159351_27082517-52_.jpg,AZUL,,4.0,,,10.0,1.0,32.0,2.0,,,1.0
86_1229934,88,Female,Adult,WOMAN,WOVEN,Tops,Shirts,Shirt,Blouse,86_1229934_47009204-88_.jpg,FUCSIA,,1.0,,,4.0,31.0,20.0,2.0,,,1.0
86_1196854,TO,Female,Adult,WOMAN,JEANS,Bottoms,Jeans,Jeans,Jeans,86_1196854_47010774-TO_.jpg,TEJANO OSCURO,,,,,4.0,,36.0,,,4.0,3.0
85_1206654,99,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,85_1206654_37039805-99_.jpg,NEGRO,,1.0,,,10.0,28.0,34.0,2.0,,,3.0
85_1175963,70,Male,Adult,MAN,TRICOT,Tops,Sweaters and Cardigans,Sweater,Sweater,85_1175963_37000777-70_.jpg,ROJO,,6.0,,1.0,10.0,31.0,32.0,2.0,,,
83_1144713,01,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,83_1144713_17007753-01_.jpg,BLANCO,,,,,10.0,31.0,47.0,1.0,,,1.0
81_1086762,99,Female,Adult,WOMAN,TRICOT,Tops,Tops,Tops,Top,81_1086762_77079221-99_.jpg,NEGRO,,,,3.0,4.0,14.0,37.0,4.0,,,
81_1079421,30,Female,Adult,WOMAN,WOVEN,Outerwear,Jackets and Blazers,Blazers,Blazer,81_1079421_77097900-30_.jpg,MARRON,,,,,,29.0,32.0,,,,2.0
85_1180042,46,Female,Adult,WOMAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,85_1180042_37000564-46_.jpg,TURQUESA,,,,,10.0,31.0,37.0,1.0,,,3.0
84_1158038,55,Female,Adult,WOMAN,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Jumpsuit,Jumpsuit,84_1158038_27001069-55_.jpg,TINTA,,5.0,,,5.0,31.0,32.0,1.0,,,1.0
86_1218322,43,Female,Adult,WOMAN,CIRCULAR,Tops,Tops,Tops,Top,86_1218322_47044005-43_.jpg,VERDE,,,,,10.0,31.0,32.0,3.0,,,1.0
83_1116493,99,Female,Adult,WOMAN,WOVEN,Bottoms,Skirts and shorts,Skirts,Skirt,83_1116493_17060144-99_.jpg,NEGRO,,3.0,,,5.0,,32.0,,,4.0,3.0
84_1155813,02,Male,Adult,MAN,CIRCULAR,Tops,T-shirts,T-shirt,T-Shirt,84_1155813_27000899-02_.jpg,OFFWHITE,,,,,10.0,31.0,32.0,1.0,,,1.0
86_1223797,52,Female,Teen,KIDS,WOVEN,"Dresses, jumpsuits and Complete set",Dresses and jumpsuits,Dresses,Dress,86_1223797_47086311-52_.jpg,AZUL,,1.0,,,3.0,,20.0,,,,1.0
